"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 26, 2021","0.34450","0.30180","0.34450","0.30180","65.59M","14.07%"
"Mar 25, 2021","0.30200","0.29870","0.30700","0.28830","69.01M","1.10%"
"Mar 24, 2021","0.29870","0.31980","0.33380","0.29650","82.66M","-6.77%"
"Mar 23, 2021","0.32040","0.31430","0.32700","0.31250","81.46M","2.01%"
"Mar 22, 2021","0.31410","0.34160","0.34690","0.31410","102.19M","-8.08%"
"Mar 21, 2021","0.34170","0.31680","0.34170","0.31460","95.93M","8.10%"
"Mar 20, 2021","0.31610","0.34460","0.34580","0.31610","78.98M","-8.32%"
"Mar 19, 2021","0.34480","0.34410","0.35110","0.33570","91.01M","0.06%"
"Mar 18, 2021","0.34460","0.36020","0.36020","0.33950","119.83M","-4.36%"
"Mar 17, 2021","0.36030","0.34250","0.36070","0.31100","290.77M","5.23%"
"Mar 16, 2021","0.34240","0.40020","0.40020","0.32940","220.74M","-14.61%"
"Mar 15, 2021","0.40100","0.36340","0.44630","0.36340","345.93M","10.01%"
"Mar 14, 2021","0.36450","0.27620","0.36450","0.27620","447.15M","31.73%"
"Mar 13, 2021","0.27670","0.26990","0.27670","0.26060","136.96M","2.44%"
"Mar 12, 2021","0.27010","0.26890","0.27240","0.25230","204.39M","0.67%"
"Mar 11, 2021","0.26830","0.22070","0.26900","0.21770","345.44M","20.26%"
"Mar 10, 2021","0.22310","0.20960","0.22310","0.19280","256.82M","6.34%"
"Mar 09, 2021","0.20980","0.17400","0.20980","0.17400","260.68M","20.37%"
"Mar 08, 2021","0.17430","0.15220","0.17480","0.14880","208.43M","14.52%"
"Mar 07, 2021","0.15220","0.14490","0.15400","0.14490","105.41M","5.04%"
"Mar 06, 2021","0.14490","0.14860","0.14860","0.14230","118.83M","-2.62%"
"Mar 05, 2021","0.14880","0.15900","0.15900","0.14530","158.74M","-6.47%"
"Mar 04, 2021","0.15910","0.12800","0.16620","0.12800","426.18M","24.20%"
"Mar 03, 2021","0.12810","0.12280","0.12930","0.12230","88.26M","4.49%"
"Mar 02, 2021","0.12260","0.12490","0.12490","0.11820","77.37M","-2.00%"
"Mar 01, 2021","0.12510","0.11420","0.12510","0.11420","254.04M","9.54%"
"Feb 28, 2021","0.11420","0.11870","0.11930","0.10660","90.46M","-3.95%"
"Feb 27, 2021","0.11890","0.11810","0.12200","0.11810","62.75M","0.68%"
"Feb 26, 2021","0.11810","0.11630","0.12190","0.11420","124.83M","1.90%"
"Feb 25, 2021","0.11590","0.12840","0.13470","0.11590","168.50M","-9.52%"
"Feb 24, 2021","0.12810","0.11880","0.13280","0.11880","186.04M","7.83%"
"Feb 23, 2021","0.11880","0.13600","0.13600","0.10630","199.38M","-12.58%"
"Feb 22, 2021","0.13590","0.14550","0.14550","0.13550","120.84M","-6.60%"
"Feb 21, 2021","0.14550","0.14340","0.14860","0.14250","85.60M","1.54%"
"Feb 20, 2021","0.14330","0.15240","0.15240","0.14330","120.95M","-5.41%"
"Feb 19, 2021","0.15150","0.14920","0.15150","0.14090","122.63M","1.47%"
"Feb 18, 2021","0.14930","0.13890","0.14930","0.13890","103.70M","7.49%"
"Feb 17, 2021","0.13890","0.13720","0.14080","0.12820","102.18M","1.17%"
"Feb 16, 2021","0.13730","0.14410","0.14690","0.13650","144.87M","-4.98%"
"Feb 15, 2021","0.14450","0.12730","0.15060","0.11280","206.80M","13.42%"
"Feb 14, 2021","0.12740","0.13900","0.13900","0.12600","98.44M","-8.35%"
"Feb 13, 2021","0.13900","0.13770","0.14320","0.13540","144.95M","0.80%"
"Feb 12, 2021","0.13790","0.13400","0.13890","0.12950","146.45M","2.22%"
"Feb 11, 2021","0.13490","0.10830","0.13650","0.10650","340.07M","24.56%"
"Feb 10, 2021","0.10830","0.10460","0.11650","0.10420","159.95M","3.64%"
"Feb 09, 2021","0.10450","0.10000","0.10970","0.09810","197.90M","4.19%"
"Feb 08, 2021","0.10030","0.09760","0.10080","0.09760","127.04M","2.77%"
"Feb 07, 2021","0.09760","0.10380","0.10380","0.09560","149.13M","-5.97%"
"Feb 06, 2021","0.10380","0.09970","0.10830","0.09970","184.13M","4.22%"
"Feb 05, 2021","0.09960","0.09500","0.09960","0.09260","140.18M","4.95%"
"Feb 04, 2021","0.09490","0.09580","0.09600","0.09220","122.05M","-0.94%"
"Feb 03, 2021","0.09580","0.09250","0.09620","0.09150","136.70M","3.46%"
"Feb 02, 2021","0.09260","0.08860","0.09750","0.08730","200.78M","4.40%"
"Feb 01, 2021","0.08870","0.08300","0.08870","0.08000","170.50M","7.38%"
"Jan 31, 2021","0.08260","0.08280","0.08280","0.07940","189.84M","-0.24%"
"Jan 30, 2021","0.08280","0.08820","0.08820","0.08210","128.10M","-6.33%"
"Jan 29, 2021","0.08840","0.09200","0.09200","0.08770","125.71M","-4.02%"
"Jan 28, 2021","0.09210","0.08060","0.09210","0.08060","165.57M","13.99%"
"Jan 27, 2021","0.08080","0.09200","0.09240","0.08080","124.16M","-12.46%"
"Jan 26, 2021","0.09230","0.09120","0.09260","0.09100","128.15M","0.65%"
"Jan 25, 2021","0.09170","0.09410","0.09510","0.09170","116.65M","-2.65%"
"Jan 24, 2021","0.09420","0.09590","0.09590","0.09320","118.24M","-1.77%"
"Jan 23, 2021","0.09590","0.09610","0.09840","0.09220","161.35M","-0.10%"
"Jan 22, 2021","0.09600","0.09890","0.09890","0.09090","282.80M","-2.93%"
"Jan 21, 2021","0.09890","0.10260","0.12620","0.09890","425.46M","-3.61%"
"Jan 20, 2021","0.10260","0.07100","0.10330","0.07010","710.89M","45.53%"
"Jan 19, 2021","0.07050","0.06470","0.07050","0.06230","162.71M","9.13%"
"Jan 18, 2021","0.06460","0.06150","0.06460","0.05870","106.32M","5.04%"
"Jan 17, 2021","0.06150","0.05990","0.06220","0.05480","152.69M","2.67%"
"Jan 16, 2021","0.05990","0.05540","0.06160","0.05540","152.65M","7.93%"
"Jan 15, 2021","0.05550","0.05710","0.05710","0.05270","120.30M","-2.97%"
