"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 20, 2021","0.41538","0.39537","0.43735","0.39275","844.60M","5.05%"
"Mar 19, 2021","0.39540","0.39478","0.40205","0.38815","358.41M","0.16%"
"Mar 18, 2021","0.39478","0.40286","0.40805","0.39410","400.97M","-2.01%"
"Mar 17, 2021","0.40286","0.39536","0.40487","0.38695","435.43M","1.89%"
"Mar 16, 2021","0.39538","0.38404","0.41174","0.37327","724.29M","3.08%"
"Mar 15, 2021","0.38359","0.38878","0.39883","0.36785","512.12M","-1.37%"
"Mar 14, 2021","0.38890","0.40689","0.40847","0.38839","370.97M","-4.42%"
"Mar 13, 2021","0.40686","0.38663","0.41166","0.37570","551.78M","5.25%"
"Mar 12, 2021","0.38658","0.40553","0.40699","0.37816","486.83M","-4.56%"
"Mar 11, 2021","0.40507","0.40941","0.41268","0.39624","436.48M","-1.10%"
"Mar 10, 2021","0.40956","0.43150","0.43299","0.40617","486.11M","-5.09%"
"Mar 09, 2021","0.43152","0.41857","0.43436","0.41322","574.49M","3.18%"
"Mar 08, 2021","0.41820","0.41277","0.42088","0.40297","440.93M","1.30%"
"Mar 07, 2021","0.41284","0.40172","0.42199","0.40172","418.36M","2.79%"
"Mar 06, 2021","0.40163","0.40478","0.40820","0.39251","305.23M","-0.76%"
"Mar 05, 2021","0.40470","0.41172","0.41233","0.38603","481.73M","-1.67%"
"Mar 04, 2021","0.41157","0.42081","0.42684","0.40181","622.57M","-2.24%"
"Mar 03, 2021","0.42101","0.41876","0.43835","0.41231","581.96M","0.51%"
"Mar 02, 2021","0.41888","0.43053","0.43579","0.39782","642.98M","-2.65%"
"Mar 01, 2021","0.43029","0.40588","0.43597","0.40093","665.19M","6.16%"
"Feb 28, 2021","0.40534","0.43815","0.44982","0.38119","873.59M","-7.49%"
"Feb 27, 2021","0.43815","0.40014","0.47023","0.39888","1.35B","9.49%"
"Feb 26, 2021","0.40019","0.38038","0.40123","0.35535","744.57M","5.23%"
"Feb 25, 2021","0.38029","0.40532","0.42522","0.37701","614.38M","-6.16%"
"Feb 24, 2021","0.40524","0.38654","0.43328","0.36846","918.33M","4.87%"
"Feb 23, 2021","0.38643","0.46346","0.46426","0.31386","1.94B","-16.53%"
"Feb 22, 2021","0.46297","0.49639","0.52567","0.38896","1.41B","-6.67%"
"Feb 21, 2021","0.49607","0.48616","0.50732","0.47602","524.93M","2.01%"
"Feb 20, 2021","0.48631","0.51354","0.53231","0.46061","954.50M","-5.18%"
"Feb 19, 2021","0.51285","0.49694","0.52093","0.48313","669.00M","3.18%"
"Feb 18, 2021","0.49705","0.49735","0.51569","0.48374","580.28M","0.01%"
"Feb 17, 2021","0.49700","0.48538","0.50960","0.45612","655.24M","2.41%"
"Feb 16, 2021","0.48532","0.49408","0.51669","0.46924","802.50M","-1.76%"
"Feb 15, 2021","0.49402","0.51583","0.53965","0.43031","1.58B","-4.21%"
"Feb 14, 2021","0.51573","0.56431","0.57752","0.49754","1.11B","-8.63%"
"Feb 13, 2021","0.56441","0.52996","0.60632","0.50950","2.27B","6.48%"
"Feb 12, 2021","0.53007","0.45612","0.53590","0.44096","1.64B","16.21%"
"Feb 11, 2021","0.45614","0.41455","0.46960","0.41261","1.49B","10.11%"
"Feb 10, 2021","0.41427","0.40003","0.44571","0.38246","1.73B","3.57%"
"Feb 09, 2021","0.39997","0.39696","0.40472","0.38391","866.04M","0.68%"
"Feb 08, 2021","0.39725","0.38548","0.40304","0.37390","1.24B","3.03%"
"Feb 07, 2021","0.38556","0.37765","0.42158","0.36468","2.84B","2.11%"
"Feb 06, 2021","0.37760","0.35221","0.39742","0.33710","1.58B","7.18%"
"Feb 05, 2021","0.35232","0.32595","0.36269","0.32540","1.36B","8.04%"
"Feb 04, 2021","0.32610","0.34650","0.34952","0.31569","956.04M","-5.74%"
"Feb 03, 2021","0.34594","0.33924","0.34863","0.32996","828.15M","1.99%"
"Feb 02, 2021","0.33920","0.32336","0.34931","0.31786","1.26B","4.91%"
"Feb 01, 2021","0.32331","0.30678","0.36554","0.29324","2.63B","5.39%"
"Jan 31, 2021","0.30679","0.32839","0.33908","0.29471","1.65B","-6.58%"
"Jan 30, 2021","0.32838","0.29328","0.36097","0.27982","2.92B","11.97%"
"Jan 29, 2021","0.29328","0.29318","0.37912","0.28794","4.49B","0.25%"
"Jan 28, 2021","0.29254","0.23820","0.30275","0.23254","1.05B","22.79%"
"Jan 27, 2021","0.23824","0.26167","0.26208","0.23038","427.63M","-8.99%"
"Jan 26, 2021","0.26177","0.26091","0.26493","0.24945","375.15M","0.33%"
"Jan 25, 2021","0.26092","0.27129","0.27704","0.26001","492.41M","-3.81%"
"Jan 24, 2021","0.27125","0.26982","0.28274","0.26249","555.35M","0.51%"
"Jan 23, 2021","0.26987","0.26982","0.27905","0.26300","542.03M","0.01%"
"Jan 22, 2021","0.26983","0.25132","0.28087","0.22760","1.10B","7.53%"
"Jan 21, 2021","0.25094","0.29354","0.29473","0.24337","816.26M","-14.51%"
"Jan 20, 2021","0.29352","0.29816","0.30218","0.27505","773.24M","-1.59%"
"Jan 19, 2021","0.29826","0.30518","0.31921","0.29504","1.14B","-2.21%"
"Jan 18, 2021","0.30499","0.30375","0.30895","0.29390","680.09M","0.36%"
"Jan 17, 2021","0.30389","0.29093","0.31908","0.28648","1.30B","4.42%"
"Jan 16, 2021","0.29103","0.28415","0.31199","0.27720","1.11B","2.39%"
"Jan 15, 2021","0.28424","0.30394","0.31350","0.26024","1.18B","-6.42%"
"Jan 14, 2021","0.30373","0.30379","0.32385","0.28766","1.26B","-0.00%"
"Jan 13, 2021","0.30374","0.27979","0.30925","0.27323","1.30B","8.16%"
"Jan 12, 2021","0.28084","0.27197","0.31064","0.25481","2.35B","3.31%"
"Jan 11, 2021","0.27185","0.28493","0.28530","0.21157","2.43B","-4.64%"
"Jan 10, 2021","0.28508","0.31110","0.32504","0.26410","1.54B","-8.21%"
"Jan 09, 2021","0.31056","0.29703","0.32879","0.28198","1.41B","4.50%"
"Jan 08, 2021","0.29720","0.31301","0.33024","0.26338","2.32B","-5.01%"
"Jan 07, 2021","0.31287","0.33642","0.38910","0.29112","3.84B","-6.88%"
"Jan 06, 2021","0.33598","0.19343","0.38938","0.19232","8.90B","73.95%"
"Jan 05, 2021","0.19315","0.16406","0.21102","0.15005","3.66B","17.81%"
"Jan 04, 2021","0.16395","0.13649","0.16705","0.12848","2.97B","20.26%"
"Jan 03, 2021","0.13633","0.12752","0.13910","0.12413","1.28B","6.91%"
"Jan 02, 2021","0.12752","0.13214","0.13481","0.12694","727.20M","-3.55%"
"Jan 01, 2021","0.13221","0.12762","0.13971","0.12653","816.04M","3.60%"
