"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 04, 2021","2,102.70","1,754.01","2,355.53","1,653.17","15.00K","19.88%"
"Feb 03, 2021","1,753.98","1,702.13","1,765.41","1,637.06","5.22K","3.05%"
"Feb 02, 2021","1,702.13","1,469.84","1,771.91","1,468.61","8.49K","15.80%"
"Feb 01, 2021","1,469.84","1,482.70","1,514.01","1,421.40","2.86K","-0.86%"
"Jan 31, 2021","1,482.53","1,581.67","1,605.38","1,406.38","5.93K","-6.27%"
"Jan 30, 2021","1,581.67","1,405.11","1,628.98","1,391.90","9.08K","12.67%"
"Jan 29, 2021","1,403.79","1,399.06","1,461.06","1,360.93","4.86K","0.71%"
"Jan 28, 2021","1,393.82","1,330.28","1,448.51","1,303.81","3.32K","4.78%"
"Jan 27, 2021","1,330.28","1,476.02","1,476.48","1,281.68","3.61K","-9.84%"
"Jan 26, 2021","1,475.44","1,365.66","1,475.52","1,296.73","2.96K","8.04%"
"Jan 25, 2021","1,365.66","1,457.04","1,538.10","1,343.14","3.71K","-6.28%"
"Jan 24, 2021","1,457.19","1,381.12","1,468.70","1,366.23","3.52K","5.51%"
"Jan 23, 2021","1,381.12","1,407.70","1,466.37","1,353.29","3.57K","-2.05%"
"Jan 22, 2021","1,410.03","1,152.95","1,442.38","1,067.92","6.73K","22.28%"
"Jan 21, 2021","1,153.13","1,416.74","1,420.19","1,129.44","5.10K","-18.61%"
"Jan 20, 2021","1,416.74","1,407.86","1,441.49","1,269.63","5.04K","0.60%"
"Jan 19, 2021","1,408.30","1,423.99","1,530.32","1,401.15","4.85K","-0.98%"
"Jan 18, 2021","1,422.28","1,448.27","1,460.54","1,374.86","3.35K","-1.79%"
"Jan 17, 2021","1,448.27","1,485.13","1,512.92","1,423.58","4.20K","-2.48%"
"Jan 16, 2021","1,485.13","1,479.10","1,618.39","1,451.72","5.59K","0.41%"
