"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 28, 2021","0.54565","0.54789","0.55989","0.54026","531.13M","-0.41%"
"Mar 27, 2021","0.54789","0.56344","0.57414","0.53451","738.34M","-2.69%"
"Mar 26, 2021","0.56304","0.51085","0.57520","0.51046","1.30B","10.22%"
"Mar 25, 2021","0.51085","0.48011","0.52390","0.46029","1.56B","5.96%"
"Mar 24, 2021","0.48213","0.55045","0.56235","0.45393","1.56B","-12.41%"
"Mar 23, 2021","0.55045","0.54408","0.59555","0.53828","1.77B","1.16%"
"Mar 22, 2021","0.54414","0.51653","0.59954","0.50240","2.71B","5.31%"
"Mar 21, 2021","0.51670","0.52460","0.54625","0.49578","1.39B","-1.48%"
"Mar 20, 2021","0.52446","0.46655","0.54965","0.46472","1.85B","12.38%"
"Mar 19, 2021","0.46669","0.46885","0.47489","0.45977","529.83M","-0.46%"
"Mar 18, 2021","0.46885","0.46999","0.49030","0.46582","837.87M","-0.24%"
"Mar 17, 2021","0.47000","0.46037","0.48159","0.45443","913.27M","2.09%"
"Mar 16, 2021","0.46037","0.43568","0.51976","0.42752","2.30B","5.67%"
"Mar 15, 2021","0.43568","0.43909","0.44810","0.42346","805.42M","-0.83%"
"Mar 14, 2021","0.43930","0.45768","0.46150","0.43930","609.22M","-4.02%"
"Mar 13, 2021","0.45770","0.43938","0.46506","0.43274","815.65M","4.16%"
"Mar 12, 2021","0.43941","0.45189","0.46385","0.42505","969.06M","-2.69%"
"Mar 11, 2021","0.45155","0.46158","0.46410","0.44103","752.19M","-2.17%"
"Mar 10, 2021","0.46158","0.48499","0.48804","0.45600","867.45M","-4.83%"
"Mar 09, 2021","0.48499","0.47403","0.48656","0.47178","685.95M","2.41%"
"Mar 08, 2021","0.47358","0.46532","0.48757","0.45533","1.00B","1.77%"
"Mar 07, 2021","0.46532","0.46296","0.46863","0.45734","505.07M","0.51%"
"Mar 06, 2021","0.46296","0.45498","0.47019","0.44991","575.65M","1.75%"
"Mar 05, 2021","0.45501","0.48091","0.48278","0.44664","1.17B","-5.38%"
"Mar 04, 2021","0.48088","0.44844","0.49380","0.43623","1.83B","7.23%"
"Mar 03, 2021","0.44844","0.43582","0.46723","0.43140","917.03M","2.90%"
"Mar 02, 2021","0.43582","0.44546","0.45414","0.42297","920.49M","-2.18%"
"Mar 01, 2021","0.44551","0.41566","0.45262","0.41226","927.26M","7.28%"
"Feb 28, 2021","0.41528","0.43578","0.43789","0.39340","1.05B","-4.69%"
"Feb 27, 2021","0.43574","0.42784","0.45794","0.42778","896.32M","1.85%"
"Feb 26, 2021","0.42783","0.43592","0.45033","0.41300","1.42B","-1.79%"
"Feb 25, 2021","0.43561","0.46849","0.48146","0.42599","1.08B","-7.17%"
"Feb 24, 2021","0.46923","0.47613","0.49934","0.45168","1.56B","-1.19%"
"Feb 23, 2021","0.47490","0.56581","0.57060","0.36720","4.22B","-16.07%"
"Feb 22, 2021","0.56581","0.54393","0.64615","0.51627","5.43B","4.02%"
"Feb 21, 2021","0.54393","0.51200","0.55726","0.50521","1.48B","6.24%"
"Feb 20, 2021","0.51200","0.56483","0.58113","0.47520","1.90B","-9.10%"
"Feb 19, 2021","0.56325","0.53193","0.57905","0.51489","1.60B","6.15%"
"Feb 18, 2021","0.53061","0.53435","0.55951","0.52141","1.12B","-0.63%"
"Feb 17, 2021","0.53396","0.51987","0.55588","0.49378","1.41B","2.77%"
"Feb 16, 2021","0.51956","0.54939","0.57897","0.48621","1.78B","-5.43%"
"Feb 15, 2021","0.54939","0.59245","0.60394","0.51117","2.03B","-7.28%"
"Feb 14, 2021","0.59252","0.63352","0.63792","0.56520","1.59B","-6.40%"
"Feb 13, 2021","0.63303","0.60892","0.64209","0.54769","2.48B","3.96%"
"Feb 12, 2021","0.60892","0.52817","0.61897","0.51961","2.58B","15.29%"
"Feb 11, 2021","0.52817","0.50472","0.53505","0.50150","1.53B","4.65%"
"Feb 10, 2021","0.50472","0.47644","0.53982","0.45342","3.36B","5.94%"
"Feb 09, 2021","0.47643","0.45084","0.48937","0.44989","1.99B","5.68%"
"Feb 08, 2021","0.45084","0.41842","0.46672","0.41280","1.82B","7.75%"
"Feb 07, 2021","0.41842","0.44275","0.45029","0.39789","1.75B","-5.49%"
"Feb 06, 2021","0.44274","0.45182","0.45593","0.42685","1.31B","-2.01%"
"Feb 05, 2021","0.45182","0.44454","0.47078","0.42631","2.41B","1.70%"
"Feb 04, 2021","0.44427","0.39726","0.47971","0.38069","3.59B","11.83%"
"Feb 03, 2021","0.39726","0.37230","0.41699","0.37230","2.25B","6.70%"
"Feb 02, 2021","0.37230","0.37163","0.41071","0.34132","3.53B","0.18%"
"Feb 01, 2021","0.37163","0.49493","0.75358","0.36151","13.39B","-24.91%"
"Jan 31, 2021","0.49493","0.44329","0.50775","0.39005","6.96B","11.71%"
"Jan 30, 2021","0.44304","0.28278","0.50882","0.27879","9.31B","56.67%"
"Jan 29, 2021","0.28278","0.26414","0.31664","0.26038","3.05B","7.05%"
"Jan 28, 2021","0.26415","0.25073","0.26998","0.24728","765.96M","5.35%"
"Jan 27, 2021","0.25073","0.26841","0.26861","0.24441","773.60M","-6.59%"
"Jan 26, 2021","0.26841","0.26758","0.27082","0.25809","636.91M","0.31%"
"Jan 25, 2021","0.26758","0.27320","0.28390","0.26709","837.93M","-2.06%"
"Jan 24, 2021","0.27320","0.27163","0.27781","0.26863","645.08M","0.57%"
"Jan 23, 2021","0.27166","0.27246","0.28303","0.26572","798.56M","-0.35%"
"Jan 22, 2021","0.27261","0.26810","0.27818","0.24165","1.49B","1.68%"
"Jan 21, 2021","0.26810","0.29531","0.30720","0.26051","1.63B","-9.21%"
"Jan 20, 2021","0.29531","0.29453","0.31044","0.28041","1.50B","0.26%"
"Jan 19, 2021","0.29455","0.28539","0.32793","0.28409","2.07B","3.21%"
"Jan 18, 2021","0.28539","0.27742","0.28863","0.27171","904.13M","2.87%"
"Jan 17, 2021","0.27742","0.27923","0.28538","0.26876","900.72M","-0.75%"
"Jan 16, 2021","0.27951","0.28022","0.29628","0.27543","1.18B","-0.31%"
"Jan 15, 2021","0.28037","0.29660","0.30301","0.26257","1.40B","-5.47%"
"Jan 14, 2021","0.29660","0.30572","0.30864","0.28358","1.48B","-2.99%"
"Jan 13, 2021","0.30575","0.29256","0.30989","0.28544","1.25B","4.54%"
"Jan 12, 2021","0.29246","0.28750","0.30897","0.27787","2.38B","1.71%"
"Jan 11, 2021","0.28754","0.31501","0.31567","0.25579","3.79B","-8.78%"
"Jan 10, 2021","0.31521","0.32433","0.36658","0.28928","3.31B","-2.81%"
"Jan 09, 2021","0.32432","0.32072","0.33904","0.30626","2.38B","1.10%"
"Jan 08, 2021","0.32080","0.32355","0.34591","0.28574","3.83B","-0.83%"
"Jan 07, 2021","0.32348","0.24868","0.36878","0.24570","7.31B","30.06%"
"Jan 06, 2021","0.24871","0.22547","0.27192","0.22162","3.53B","10.32%"
"Jan 05, 2021","0.22544","0.23570","0.24183","0.21821","2.46B","-4.37%"
"Jan 04, 2021","0.23575","0.22495","0.25988","0.21767","3.14B","4.87%"
"Jan 03, 2021","0.22479","0.22087","0.23783","0.21542","2.49B","1.73%"
"Jan 02, 2021","0.22097","0.23727","0.23806","0.21140","2.48B","-6.84%"
"Jan 01, 2021","0.23720","0.21928","0.24997","0.21643","2.98B","8.18%"
