"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 06, 2021","1.27832","1.32460","1.34718","1.27832","74.86M","-3.51%"
"Mar 05, 2021","1.32481","1.26703","1.44769","1.19504","196.32M","4.56%"
"Mar 04, 2021","1.26703","1.21055","1.30580","1.17181","119.42M","4.68%"
"Mar 03, 2021","1.21034","1.17963","1.25853","1.17181","65.72M","2.60%"
"Mar 02, 2021","1.17963","1.20851","1.22709","1.12619","60.54M","-2.38%"
"Mar 01, 2021","1.20844","1.11926","1.24193","1.11535","56.81M","8.04%"
"Feb 28, 2021","1.11855","1.14571","1.15462","1.02534","61.63M","-2.37%"
"Feb 27, 2021","1.14571","1.11412","1.23110","1.11412","69.49M","2.83%"
"Feb 26, 2021","1.11412","1.09511","1.17272","1.02239","81.74M","1.85%"
"Feb 25, 2021","1.09389","1.19043","1.24206","1.08703","88.60M","-7.99%"
"Feb 24, 2021","1.18887","1.09058","1.30880","1.03085","154.44M","9.01%"
"Feb 23, 2021","1.09058","1.30476","1.31206","0.88769","203.82M","-16.41%"
"Feb 22, 2021","1.30475","1.40233","1.40483","1.01693","158.90M","-6.95%"
"Feb 21, 2021","1.40220","1.37653","1.45256","1.32882","74.02M","1.85%"
"Feb 20, 2021","1.37668","1.48099","1.54591","1.30347","113.41M","-7.01%"
"Feb 19, 2021","1.48050","1.49186","1.57249","1.40811","143.71M","-0.15%"
"Feb 18, 2021","1.48276","1.29606","1.56347","1.27751","177.67M","14.40%"
"Feb 17, 2021","1.29606","1.25133","1.33182","1.18123","112.56M","3.62%"
"Feb 16, 2021","1.25084","1.26856","1.38164","1.21438","162.49M","-1.40%"
"Feb 15, 2021","1.26856","1.18374","1.37877","0.96719","263.62M","7.21%"
"Feb 14, 2021","1.18323","1.30353","1.31720","1.14026","121.52M","-9.24%"
"Feb 13, 2021","1.30366","1.23279","1.40012","1.19323","164.40M","5.74%"
"Feb 12, 2021","1.23287","1.17114","1.27729","1.09206","187.35M","5.27%"
"Feb 11, 2021","1.17114","0.88254","1.30852","0.86573","455.72M","32.19%"
"Feb 10, 2021","0.88594","0.74991","0.91930","0.71352","201.07M","18.14%"
"Feb 09, 2021","0.74991","0.71886","0.80782","0.70887","181.60M","4.32%"
"Feb 08, 2021","0.71883","0.55618","0.74084","0.54227","169.99M","29.24%"
"Feb 07, 2021","0.55618","0.56145","0.59613","0.52727","105.15M","-0.94%"
"Feb 06, 2021","0.56145","0.51572","0.61458","0.49867","212.07M","8.86%"
"Feb 05, 2021","0.51577","0.43913","0.53802","0.43856","173.97M","17.45%"
"Feb 04, 2021","0.43913","0.45110","0.45339","0.42102","68.87M","-2.65%"
"Feb 03, 2021","0.45110","0.42829","0.45488","0.42562","61.88M","5.32%"
"Feb 02, 2021","0.42832","0.41454","0.43197","0.40925","58.40M","3.32%"
"Feb 01, 2021","0.41454","0.40684","0.42612","0.39444","64.90M","1.89%"
"Jan 31, 2021","0.40684","0.42702","0.43852","0.39474","60.50M","-4.66%"
"Jan 30, 2021","0.42675","0.41179","0.44528","0.39922","70.83M","3.63%"
"Jan 29, 2021","0.41179","0.40315","0.42436","0.39398","75.91M","2.16%"
"Jan 28, 2021","0.40307","0.39195","0.41447","0.38750","48.19M","2.84%"
"Jan 27, 2021","0.39195","0.43160","0.43197","0.37759","58.33M","-9.19%"
"Jan 26, 2021","0.43160","0.43082","0.43845","0.41231","49.25M","0.21%"
"Jan 25, 2021","0.43072","0.45254","0.46948","0.42812","53.99M","-4.81%"
"Jan 24, 2021","0.45250","0.44446","0.47517","0.43907","48.88M","1.85%"
"Jan 23, 2021","0.44427","0.45132","0.46732","0.43577","55.46M","-1.56%"
"Jan 22, 2021","0.45132","0.41199","0.46388","0.38616","76.59M","9.53%"
"Jan 21, 2021","0.41206","0.46978","0.49317","0.40614","104.68M","-12.30%"
"Jan 20, 2021","0.46987","0.46900","0.48368","0.43005","69.46M","0.17%"
"Jan 19, 2021","0.46906","0.47620","0.50574","0.45531","80.06M","-1.50%"
"Jan 18, 2021","0.47620","0.43545","0.48582","0.41777","96.36M","9.36%"
"Jan 17, 2021","0.43545","0.42417","0.44489","0.39896","64.93M","2.61%"
"Jan 16, 2021","0.42438","0.43085","0.45228","0.41355","75.07M","-1.52%"
"Jan 15, 2021","0.43092","0.42434","0.45399","0.38611","98.86M","1.55%"
"Jan 14, 2021","0.42434","0.41477","0.44783","0.40170","72.01M","2.31%"
"Jan 13, 2021","0.41477","0.35911","0.41578","0.34714","75.81M","15.51%"
"Jan 12, 2021","0.35908","0.36807","0.38362","0.34777","71.81M","-2.44%"
"Jan 11, 2021","0.36807","0.42774","0.42774","0.32936","121.28M","-13.95%"
"Jan 10, 2021","0.42774","0.43231","0.47360","0.38467","132.13M","-1.05%"
"Jan 09, 2021","0.43228","0.36973","0.47458","0.36973","203.03M","17.14%"
"Jan 08, 2021","0.36904","0.38269","0.38476","0.34608","68.77M","-3.57%"
"Jan 07, 2021","0.38269","0.38082","0.40314","0.35508","102.01M","0.50%"
"Jan 06, 2021","0.38080","0.35245","0.39652","0.34253","122.55M","8.10%"
"Jan 05, 2021","0.35228","0.34357","0.38399","0.31601","154.64M","2.54%"
"Jan 04, 2021","0.34354","0.30940","0.35178","0.27844","109.90M","11.12%"
"Jan 03, 2021","0.30916","0.28561","0.31239","0.27721","71.19M","8.25%"
"Jan 02, 2021","0.28561","0.29086","0.29613","0.27792","44.90M","-1.81%"
"Jan 01, 2021","0.29086","0.29560","0.30258","0.28869","30.80M","-1.60%"
