"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 25, 2021","197.064","204.542","218.389","196.259","185.59K","-3.63%"
"Feb 24, 2021","204.478","220.909","225.182","198.171","282.22K","-7.44%"
"Feb 23, 2021","220.915","224.359","225.455","171.394","426.89K","-1.53%"
"Feb 22, 2021","224.359","247.182","248.333","190.293","359.87K","-9.23%"
"Feb 21, 2021","247.182","255.678","260.687","243.825","178.70K","-3.33%"
"Feb 20, 2021","255.685","282.089","288.318","245.846","259.30K","-9.33%"
"Feb 19, 2021","282.001","261.167","283.477","252.759","209.45K","7.94%"
"Feb 18, 2021","261.263","271.827","275.671","252.059","226.35K","-3.88%"
"Feb 17, 2021","271.812","221.829","273.685","221.242","312.66K","22.53%"
"Feb 16, 2021","221.829","228.248","234.339","210.998","208.84K","-2.78%"
"Feb 15, 2021","228.171","230.000","233.992","203.672","282.42K","-0.85%"
"Feb 14, 2021","230.126","241.513","243.017","223.500","269.58K","-4.71%"
"Feb 13, 2021","241.513","201.022","253.933","198.117","459.22K","20.14%"
"Feb 12, 2021","201.031","190.361","215.484","190.357","323.81K","5.61%"
"Feb 11, 2021","190.361","175.775","192.079","170.883","308.30K","8.28%"
"Feb 10, 2021","175.805","169.372","183.169","165.486","229.58K","3.80%"
"Feb 09, 2021","169.372","163.071","174.388","158.438","185.29K","3.86%"
"Feb 08, 2021","163.071","150.524","163.739","147.451","168.05K","8.30%"
"Feb 07, 2021","150.568","152.218","155.905","147.472","169.65K","-1.08%"
"Feb 06, 2021","152.218","155.353","158.028","152.135","134.90K","-2.02%"
"Feb 05, 2021","155.353","148.378","155.388","147.625","160.71K","4.70%"
"Feb 04, 2021","148.382","154.774","155.388","148.073","148.97K","-4.13%"
"Feb 03, 2021","154.774","151.217","155.082","151.056","143.54K","2.35%"
"Feb 02, 2021","151.217","143.455","151.942","142.971","143.55K","5.41%"
"Feb 01, 2021","143.455","137.932","146.131","135.713","179.29K","4.00%"
