"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 03, 2021","5.4142","6.2588","6.4780","5.2381","613.29M","-13.48%"
"Apr 02, 2021","6.2578","5.5919","6.3465","5.3761","627.08M","12.00%"
"Apr 01, 2021","5.5874","4.8023","5.9729","4.7085","556.45M","16.36%"
"Mar 31, 2021","4.8017","4.3384","4.9010","4.0675","405.83M","10.69%"
"Mar 30, 2021","4.3380","4.2779","4.4029","4.2117","303.47M","1.35%"
"Mar 29, 2021","4.2801","4.1108","4.3099","4.0654","295.15M","4.13%"
"Mar 28, 2021","4.1106","4.0887","4.2105","4.0348","293.58M","0.54%"
"Mar 27, 2021","4.0886","4.1860","4.1978","3.9808","284.74M","-2.30%"
"Mar 26, 2021","4.1848","3.6744","4.1851","3.6714","326.71M","13.89%"
"Mar 25, 2021","3.6744","3.6927","3.7799","3.5337","326.67M","-0.48%"
"Mar 24, 2021","3.6921","4.0895","4.3071","3.4699","362.04M","-9.72%"
"Mar 23, 2021","4.0897","4.0786","4.2661","4.0397","327.57M","0.30%"
"Mar 22, 2021","4.0776","4.1549","4.3478","4.0009","342.40M","-1.88%"
"Mar 21, 2021","4.1557","4.3298","4.4161","4.1179","306.84M","-4.04%"
"Mar 20, 2021","4.3308","4.1376","4.4987","4.1261","315.00M","4.62%"
"Mar 19, 2021","4.1395","4.1415","4.2638","4.0331","291.26M","-0.19%"
"Mar 18, 2021","4.1472","4.0861","4.3219","4.0570","332.56M","1.49%"
"Mar 17, 2021","4.0862","4.0650","4.0936","3.8549","295.03M","0.52%"
"Mar 16, 2021","4.0651","3.8125","4.1291","3.6770","339.08M","6.64%"
"Mar 15, 2021","3.8120","3.9298","4.0332","3.7247","323.30M","-3.16%"
"Mar 14, 2021","3.9366","4.2808","4.3819","3.9366","335.26M","-8.04%"
"Mar 13, 2021","4.2808","3.7836","4.3861","3.6822","339.89M","13.16%"
"Mar 12, 2021","3.7831","3.9543","3.9926","3.6778","306.20M","-4.27%"
"Mar 11, 2021","3.9516","3.9885","4.0484","3.8147","309.89M","-0.93%"
"Mar 10, 2021","3.9888","4.1652","4.1865","3.9028","334.87M","-4.24%"
"Mar 09, 2021","4.1653","3.8961","4.1792","3.8483","307.83M","6.93%"
"Mar 08, 2021","3.8954","3.8305","3.9227","3.7341","303.10M","1.69%"
"Mar 07, 2021","3.8308","3.7205","3.8446","3.7158","267.15M","2.91%"
"Mar 06, 2021","3.7224","3.6906","3.7707","3.5992","268.44M","0.84%"
