,date,num_tweets,replies_sum,retweets_sum,likes_sum,subjectivity_sum,polarity_sum,replies_avg,retweets_avg,likes_avg,subjectivity_avg,polarity_avg,tone_most_common
0,2021-01-01,309,139,166,1133,84.51219546657045,45.04091720779221,0.44983818770226536,0.5372168284789643,3.6666666666666665,0.2735022507008753,0.14576348610935988,Positive
0,2021-01-02,420,289,2772,3139,126.73770923520918,65.11777732683981,0.6880952380952381,6.6,7.473809523809524,0.301756450560022,0.1550423269686662,Positive
0,2021-01-03,621,430,508,3035,170.1446126466126,103.28595111832612,0.6924315619967794,0.8180354267310789,4.887278582930757,0.27398488348890926,0.16632198247717572,Positive
0,2021-01-04,1093,1200,1184,7375,307.18500695138164,189.99769763858814,1.0978956999085088,1.0832570905763952,6.747483989021043,0.28104758184023965,0.1738313793582692,Positive
0,2021-01-05,2812,1826,1391,9307,481.76763710066336,278.93744937577316,0.6493598862019915,0.4946657183499289,3.3097439544807967,0.17132561774561303,0.09919539451485526,Neutral
0,2021-01-06,7228,6517,5445,21642,1763.0576367475014,874.287288826355,0.9016325401217488,0.7533204205866076,2.9941892639734364,0.24392053635134364,0.12095839635118591,Neutral
0,2021-01-07,3081,2570,7118,10306,667.9011249999967,330.33536131966673,0.8341447581953911,2.3102888672508928,3.3450178513469653,0.21678063128854272,0.10721692999664717,Positive
0,2021-01-08,1107,2585,3408,6898,324.28206734403153,157.01853117967514,2.335140018066847,3.078590785907859,6.231255645889792,0.2929377302114107,0.1418414915805557,Neutral
0,2021-01-09,1202,561,795,4249,342.19745306941786,208.01529472717516,0.4667221297836938,0.6613976705490848,3.5349417637271214,0.2846900607898647,0.1730576495234403,Positive
0,2021-01-10,802,1230,1861,4127,225.4570326479076,132.8426413803211,1.5336658354114714,2.3204488778054864,5.1458852867830425,0.28111849457345095,0.16563920371611104,Positive
0,2021-01-11,823,3792,2978,7216,219.37425367621776,111.71240861661896,4.607533414337788,3.6184690157958688,8.767922235722965,0.26655437870743376,0.13573804206150544,Positive
0,2021-01-12,899,1534,2072,5125,308.8281615144111,181.40633026695517,1.7063403781979978,2.304783092324805,5.700778642936596,0.3435240951217035,0.20178679673743632,Positive
0,2021-01-13,734,592,678,3849,209.40297842369276,120.45657956920931,0.8065395095367848,0.9237057220708447,5.243869209809264,0.2852901613401808,0.16410978142944047,Positive
0,2021-01-14,685,1451,2597,5759,192.32092989417953,100.90272210197207,2.1182481751824818,3.7912408759124085,8.407299270072993,0.28076048159734296,0.14730324394448482,Positive
0,2021-01-15,542,1181,1715,3194,157.05310582010588,87.3942721861472,2.178966789667897,3.1642066420664205,5.892988929889299,0.28976587789687425,0.1612440446238878,Positive
0,2021-01-16,619,1385,2084,4746,189.83570015632495,111.90338316197692,2.237479806138934,3.366720516962843,7.667205169628433,0.30668126034947524,0.18078090979317754,Positive
0,2021-01-17,535,1420,2245,6568,165.9417016766302,95.30731367082824,2.6542056074766354,4.196261682242991,12.276635514018691,0.31017140500304724,0.17814451153425828,Positive
0,2021-01-18,631,364,685,3290,187.74142686017692,104.65291642006001,0.5768621236133122,1.0855784469096672,5.213946117274168,0.2975299950240521,0.16585248244066558,Positive
0,2021-01-19,646,478,748,3809,197.7139917027418,101.25554067460317,0.739938080495356,1.1578947368421053,5.896284829721362,0.3060588106853587,0.15674232302570149,Positive
0,2021-01-20,442,304,455,2484,125.41379906204905,72.34300987554111,0.6877828054298643,1.0294117647058822,5.619909502262443,0.2837416268372151,0.1636719680442107,Positive
0,2021-01-21,443,431,695,3577,121.24986050986047,64.18687736742424,0.9729119638826185,1.5688487584650113,8.074492099322798,0.2737017167265475,0.14489137103256036,Positive
0,2021-01-22,397,619,784,3930,108.29838924963926,52.11824447976788,1.5591939546599496,1.9748110831234258,9.899244332493703,0.2727919124676052,0.13128021279538518,Positive
0,2021-01-23,340,281,508,3256,95.76192851130357,33.00908775252527,0.8264705882352941,1.4941176470588236,9.576470588235294,0.28165273091559856,0.09708555221330957,Neutral
0,2021-01-24,390,352,670,3451,115.12853751803742,49.003094730790046,0.9025641025641026,1.7179487179487178,8.84871794871795,0.29520137825137827,0.1256489608481796,Neutral
0,2021-01-25,371,552,650,2974,110.53725180375181,45.26359471951659,1.4878706199460916,1.752021563342318,8.016172506738544,0.2979440749427273,0.12200429843535471,Positive
0,2021-01-26,424,616,911,4203,121.84010822510821,63.27923520923519,1.4528301886792452,2.1485849056603774,9.912735849056604,0.2873587458139345,0.1492434792670642,Positive
0,2021-01-27,403,344,543,3210,109.13712602212597,46.38904288419916,0.8535980148883374,1.347394540942928,7.965260545905707,0.27081172710204965,0.115109287553844,Neutral
0,2021-01-28,2351,1809,2496,17216,520.2278846054753,185.3777875524615,0.7694598043385793,1.0616758826031476,7.32284134410889,0.22127940646766225,0.07885061146425427,Neutral
0,2021-01-29,1424,984,1491,8140,311.7193883134061,120.62947402516885,0.6910112359550562,1.0470505617977528,5.716292134831461,0.21890406482683017,0.08471170928733762,Neutral
0,2021-01-30,1340,1130,1901,11175,344.7468423058424,112.25610241364542,0.8432835820895522,1.4186567164179105,8.33955223880597,0.2572737629148077,0.08377321075645178,Neutral
0,2021-01-31,1221,1453,1646,7473,236.71989995189983,96.38497508426897,1.19000819000819,1.348075348075348,6.12039312039312,0.193873791934398,0.07893937353338985,Neutral
0,2021-02-01,1195,1541,2124,10240,300.88747610260117,129.01035142721847,1.2895397489539748,1.7774058577405858,8.569037656903765,0.25178868293104695,0.10795845307717039,Neutral
