,date,num_tweets,replies_sum,retweets_sum,likes_sum,subjectivity_sum,polarity_sum,replies_avg,retweets_avg,likes_avg,subjectivity_avg,polarity_avg,tone_most_common
0,2021-01-01,667,752,1995,7606,176.67552879990393,46.759614673520936,1.1274362818590704,2.9910044977511245,11.403298350824588,0.264880852773469,0.07010436982536869,Neutral
0,2021-01-02,252,94,190,1041,64.48821067821065,25.80553515061329,0.373015873015873,0.753968253968254,4.130952380952381,0.25590559792940737,0.10240291726433841,Neutral
0,2021-01-03,215,183,550,1810,66.78563311688312,24.893869047619056,0.8511627906976744,2.558139534883721,8.418604651162791,0.3106308517064331,0.11578543743078627,Neutral
0,2021-01-04,294,190,315,1594,77.05876470751468,33.64399463383839,0.6462585034013606,1.0714285714285714,5.421768707482993,0.26210464186229493,0.11443535589740948,Neutral
0,2021-01-05,188,67,115,706,48.0245093795094,20.75046401515152,0.35638297872340424,0.6117021276595744,3.75531914893617,0.25544951797611376,0.11037480859123146,Neutral
0,2021-01-06,203,141,230,1142,50.94480075480077,14.397666847041851,0.6945812807881774,1.1330049261083743,5.625615763546798,0.2509596096295604,0.07092446722680712,Neutral
0,2021-01-07,281,175,273,1551,67.61361707736708,29.731397456709946,0.6227758007117438,0.9715302491103203,5.519572953736655,0.24061785436785432,0.10580568489932368,Neutral
0,2021-01-08,225,110,228,1185,73.00639069264062,30.210258387445887,0.4888888888888889,1.0133333333333334,5.266666666666667,0.32447284752284755,0.13426781505531507,Neutral
0,2021-01-09,346,175,364,2097,102.07157377344876,43.2749064303752,0.5057803468208093,1.0520231213872833,6.0606936416184976,0.29500454847817564,0.12507198390281846,Neutral
0,2021-01-10,494,297,594,3347,143.83675955988434,59.01740473935785,0.6012145748987854,1.2024291497975708,6.775303643724697,0.29116752947345054,0.11946843064647342,Neutral
0,2021-01-11,287,222,278,1587,83.26917688792686,32.05478535353535,0.7735191637630662,0.9686411149825784,5.529616724738676,0.29013650483598225,0.1116891475732939,Neutral
0,2021-01-12,433,252,447,1983,126.85390692640682,47.0634275793651,0.581986143187067,1.0323325635103926,4.5796766743648964,0.2929651430171061,0.10869151865904177,Neutral
0,2021-01-13,380,249,382,2126,108.19510702260699,45.89449562590188,0.6552631578947369,1.0052631578947369,5.594736842105263,0.28472396584896587,0.12077498848921546,Neutral
0,2021-01-14,322,333,1929,3425,94.4388996651497,29.649269879426136,1.0341614906832297,5.990683229813665,10.636645962732919,0.2932885082768623,0.09207847788641654,Neutral
0,2021-01-15,223,100,343,1228,67.2313132238132,27.251409632034633,0.4484304932735426,1.5381165919282511,5.506726457399103,0.3014857095238261,0.12220363063692662,Neutral
0,2021-01-16,157,77,135,825,54.88772198172195,18.934245761183263,0.49044585987261147,0.8598726114649682,5.254777070063694,0.34960332472434386,0.12060029147250484,Positive
0,2021-01-17,138,65,64,519,43.665696608946604,20.254894852543295,0.47101449275362317,0.463768115942029,3.760869565217391,0.3164180913691783,0.1467746003807485,Positive
0,2021-01-18,192,93,284,1845,59.32023063973063,28.806304653679643,0.484375,1.4791666666666667,9.609375,0.30895953458193043,0.15003283673791487,Neutral
0,2021-01-19,188,84,74,558,56.634772866022864,22.794140512265503,0.44680851063829785,0.39361702127659576,2.9680851063829787,0.30124879184054715,0.12124542825673144,Neutral
0,2021-01-20,171,73,84,530,52.77546717171717,21.489891211219323,0.4269005847953216,0.49122807017543857,3.0994152046783627,0.3086284629924981,0.12567187842818325,Neutral
0,2021-01-21,213,78,139,861,70.31745732838588,30.761576955782292,0.36619718309859156,0.6525821596244131,4.042253521126761,0.33012890764500424,0.1444205490881799,Positive
0,2021-01-22,181,89,139,969,52.787002164502155,26.527395833333326,0.49171270718232046,0.7679558011049724,5.3535911602209945,0.291640895936476,0.14656019797421732,Positive
0,2021-01-23,158,118,140,952,49.19273556998559,18.89612265512265,0.7468354430379747,0.8860759493670886,6.025316455696203,0.3113464276581365,0.11959571300710542,Neutral
0,2021-01-24,173,121,120,905,52.57464646464645,15.017723665223668,0.6994219653179191,0.6936416184971098,5.23121387283237,0.30389969054708943,0.08680765124406743,Neutral
0,2021-01-25,233,123,133,991,67.52912012987014,30.97738104256855,0.5278969957081545,0.5708154506437768,4.253218884120171,0.28982454991360573,0.1329501332299079,Neutral
0,2021-01-26,145,72,123,595,46.66219817219818,18.732076118326123,0.496551724137931,0.8482758620689655,4.103448275862069,0.3218082632565391,0.12918673185052496,Positive
0,2021-01-27,244,152,191,1462,77.37344516594514,27.652865259740253,0.6229508196721312,0.7827868852459017,5.991803278688525,0.3171042834669883,0.1133314149989355,Neutral
0,2021-01-28,197,89,197,855,60.58809613997112,17.32725378787878,0.4517766497461929,1.0,4.340101522842639,0.30755378751254386,0.08795560298415629,Neutral
0,2021-01-29,212,180,460,1917,62.560746753246704,17.01948322510823,0.8490566037735849,2.169811320754717,9.04245283018868,0.29509786204361677,0.08028058125051049,Neutral
0,2021-01-30,129,88,77,792,40.190497835497844,8.10488906926407,0.6821705426356589,0.5968992248062015,6.1395348837209305,0.31155424678680493,0.06282859743615557,Neutral
0,2021-01-31,144,55,99,527,47.840250721500745,15.102886002886,0.3819444444444444,0.6875,3.6597222222222223,0.33222396334375504,0.10488115279781945,Neutral
0,2021-02-01,149,92,207,971,46.49962301587304,13.938040223665226,0.6174496644295302,1.389261744966443,6.516778523489933,0.3120780068179397,0.09354389411855855,Neutral
0,2021-02-02,210,106,112,770,48.926956168831175,19.895076659451657,0.5047619047619047,0.5333333333333333,3.6666666666666665,0.2329855055658627,0.09473846028310315,Neutral
0,2021-02-03,224,114,211,891,58.65165115440115,26.088435876623386,0.5089285714285714,0.9419642857142857,3.9776785714285716,0.2618377283678623,0.11646623159206866,Neutral
0,2021-02-04,199,85,162,857,58.98088353775853,17.255220226821784,0.4271356783919598,0.8140703517587939,4.306532663316583,0.29638634943597253,0.08670964938101401,Neutral
