,date,num_tweets,replies_sum,retweets_sum,likes_sum,subjectivity_sum,polarity_sum,replies_avg,retweets_avg,likes_avg,subjectivity_avg,polarity_avg,tone_most_common
0,2021-01-01,2303,3757,3948,23461,850.129442817761,215.86948983711102,1.6313504125054277,1.7142857142857142,10.187147199305254,0.3691400099078438,0.09373403814029953,Positive
0,2021-01-02,2574,3765,5603,34246,867.1947550405845,235.07704665308364,1.4627039627039626,2.176767676767677,13.304584304584305,0.33690549923877017,0.09132752395224845,Positive
0,2021-01-03,3733,6075,5886,41863,1171.8658402916476,217.83934374380195,1.6273774444146798,1.5767479239217788,11.2143048486472,0.313920664423159,0.058355034488026314,Neutral
0,2021-01-04,2487,3358,2919,24823,869.6346073463577,242.54143944064293,1.3502211499798955,1.1737032569360675,9.981101728990751,0.34967213805643643,0.09752369901111527,Positive
0,2021-01-05,3596,5173,4321,36270,1080.614220544999,304.4663721668556,1.438542825361513,1.2016129032258065,10.086206896551724,0.30050451071885353,0.08466806789957051,Neutral
0,2021-01-06,6226,9024,7532,56822,2040.4941442862564,902.2329332462892,1.4494057179569546,1.2097654995181497,9.126566013491809,0.32773757537524406,0.14491373807360863,Positive
0,2021-01-07,4311,6643,15762,48600,1622.2339919240742,417.03447958592966,1.5409417768499187,3.6562282533054975,11.273486430062631,0.376301088360956,0.09673729519506648,Positive
0,2021-01-08,2607,4611,5707,29340,745.1289260653334,247.26158713699155,1.7686996547756042,2.1891062523973916,11.254315304948216,0.28581853704078897,0.0948452578200964,Neutral
0,2021-01-09,3479,3744,3227,30373,1387.407437813514,258.28447926396603,1.0761713135958608,0.9275653923541247,8.730382293762576,0.39879489445631194,0.07424101157343123,Positive
0,2021-01-10,1813,3221,3483,18885,664.4255406696487,209.9151028729042,1.7766133480419195,1.9211252068394926,10.416436845008274,0.3664785111250125,0.1157832889536151,Positive
0,2021-01-11,2096,5207,5868,26332,704.1972639983486,164.34916583038753,2.4842557251908395,2.799618320610687,12.562977099236642,0.33597197709844817,0.07841086156029911,Positive
0,2021-01-12,2342,3024,3524,16512,867.6185684196807,410.53497221990926,1.291204099060632,1.5046968403074295,7.050384286934245,0.3704605330570775,0.17529247319381286,Positive
0,2021-01-13,2012,3048,5716,26378,698.31136861948,234.83986105694652,1.514910536779324,2.840954274353877,13.110337972166999,0.3470732448406937,0.11671961285136451,Positive
0,2021-01-14,2251,3902,4494,19533,776.7251041940904,174.46228441232228,1.7334517992003553,1.996446023989338,8.67747667703243,0.3450577983980837,0.07750434669583403,Positive
0,2021-01-15,1581,3976,3646,22282,528.2313957775027,182.67001405503794,2.514864010120177,2.306135357368754,14.093611638203669,0.3341122047928545,0.115540805853914,Positive
0,2021-01-16,1711,4844,6777,25602,573.2363218055098,166.7296362387613,2.831092928112215,3.9608416130917594,14.963179427235534,0.3350299952107009,0.09744572544638297,Neutral
0,2021-01-17,1350,4599,5572,21297,489.1328744119641,152.88454935681025,3.4066666666666667,4.127407407407407,15.775555555555556,0.3623206477125657,0.11324781433837816,Positive
0,2021-01-18,1995,3851,4852,27964,748.0610381585993,249.9993873606122,1.930325814536341,2.432080200501253,14.017042606516291,0.3749679389266169,0.1253129761206085,Positive
0,2021-01-19,2263,3278,4342,24840,706.1010988551755,288.6084108779124,1.448519664162616,1.9186920017675653,10.976579761378702,0.3120199287915065,0.1275335443561256,Positive
0,2021-01-20,1373,2258,3467,16643,469.67177624227645,149.71551383626147,1.6445739257101237,2.5251274581209033,12.12163146394756,0.34207704023472413,0.10904261750638121,Positive
0,2021-01-21,1667,1618,2197,13665,621.2325768352023,262.7256968538204,0.9706058788242351,1.3179364127174564,8.197360527894421,0.3726650130985014,0.15760389733282612,Positive
0,2021-01-22,1189,3169,2014,12781,424.0101339123833,145.55682428155924,2.665264928511354,1.6938603868797308,10.74936921783011,0.356610709766513,0.12241953261695476,Positive
0,2021-01-23,1313,1504,1940,14913,431.80374228152795,136.11090392444845,1.1454683929931455,1.4775323686214776,11.357958872810357,0.328868044388064,0.10366405477871178,Neutral
0,2021-01-24,1267,1648,1916,14868,444.9650191738158,137.28941446692258,1.3007103393843726,1.5122336227308604,11.734806629834255,0.3511957530969341,0.10835786461477709,Positive
0,2021-01-25,1335,3501,4556,17343,481.2300350970455,158.41602567232974,2.6224719101123597,3.412734082397004,12.991011235955057,0.36047193640228153,0.11866368964219448,Positive
0,2021-01-26,1255,2282,3349,15634,432.68851390320447,165.2996323429277,1.8183266932270916,2.6685258964143426,12.457370517928286,0.3447717242256608,0.1317128544565162,Positive
0,2021-01-27,1438,1522,2348,14247,486.22264185219586,146.4653696080706,1.0584144645340752,1.6328233657858136,9.907510431154382,0.3381242293826116,0.10185352545762899,Positive
0,2021-01-28,2757,4086,7742,37122,901.2811293375972,216.7158126116532,1.4820457018498367,2.8081247733043164,13.464635473340588,0.32690646693420156,0.07860566289867738,Neutral
0,2021-01-29,5158,10062,17984,92268,1773.5482644780445,484.89014051157255,1.9507561070182242,3.4866227219852655,17.88832880961613,0.3438441769053987,0.09400739443807177,Positive
0,2021-01-30,29606,37248,45772,317124,9147.151752953676,2859.8050489778448,1.258123353374316,1.5460379652773086,10.711477403229075,0.30896276947083007,0.0965954552785858,Neutral
0,2021-01-31,12764,15236,18109,136068,4020.8953496666563,997.0415333031565,1.1936696960200563,1.4187558759009715,10.660294578502038,0.31501843855113193,0.07811356418858975,Neutral
0,2021-02-01,13942,18011,13906,103331,4899.747081732911,1349.925402523725,1.291851958112179,0.9974178740496342,7.411490460479127,0.35143789138809867,0.0968243725809596,Positive
