,date,num_tweets,replies_sum,retweets_sum,likes_sum,subjectivity_sum,polarity_sum,replies_avg,retweets_avg,likes_avg,subjectivity_avg,polarity_avg,tone_most_common
0,2021-01-01,372,463,707,3106,135.3866150793651,49.90728300114236,1.2446236559139785,1.9005376344086022,8.349462365591398,0.36394251365420716,0.1341593629062967,Positive
0,2021-01-02,400,430,398,2441,134.53108168418882,52.02180695990523,1.075,0.995,6.1025,0.33632770421047214,0.13005451739976295,Positive
0,2021-01-03,635,578,619,4163,206.41959749421636,67.69653564375821,0.9102362204724409,0.9748031496062992,6.555905511811024,0.3250702322743567,0.10660871754922543,Positive
0,2021-01-04,414,356,391,2067,137.97857285241204,56.00717388101311,0.8599033816425121,0.9444444444444444,4.992753623188406,0.33328157693819355,0.13528302869809944,Positive
0,2021-01-05,653,556,521,3080,215.62542751626665,84.58692813847435,0.8514548238897397,0.7978560490045942,4.716692189892802,0.3302073928273611,0.12953587770057345,Positive
0,2021-01-06,451,1292,849,2841,165.86095635691476,75.04831228170946,2.8647450110864745,1.8824833702882484,6.299334811529934,0.3677626526760858,0.16640424009248206,Positive
0,2021-01-07,422,379,542,2794,144.2446109135574,52.789608317443104,0.8981042654028436,1.2843601895734598,6.62085308056872,0.34181187420274245,0.12509385857214014,Positive
0,2021-01-08,387,704,503,3106,140.86892360681648,56.14561098725002,1.8191214470284238,1.2997416020671835,8.025839793281653,0.36400238658092104,0.14507909815826864,Positive
0,2021-01-09,364,323,1130,2923,122.0939768060423,51.94904121841288,0.8873626373626373,3.1043956043956045,8.030219780219781,0.33542301320341283,0.14271714620443096,Positive
0,2021-01-10,309,261,375,1822,104.11756012506017,46.84313542794009,0.8446601941747572,1.2135922330097086,5.8964401294498385,0.3369500327671849,0.1515959075337868,Positive
0,2021-01-11,331,204,292,1634,121.12093530543537,44.845230068542584,0.6163141993957704,0.8821752265861027,4.936555891238671,0.3659242758472366,0.13548407875692617,Positive
0,2021-01-12,364,204,393,1933,125.76659367484372,46.092419146825385,0.5604395604395604,1.0796703296703296,5.31043956043956,0.34551261998583427,0.1266275251286412,Positive
0,2021-01-13,384,276,406,2025,137.4373795780939,52.405527463194886,0.71875,1.0572916666666667,5.2734375,0.3579098426512861,0.13647272776873665,Positive
0,2021-01-14,439,405,637,3139,140.56587896825394,50.2311951058201,0.9225512528473804,1.4510250569476082,7.150341685649202,0.32019562407347146,0.11442185673307541,Positive
0,2021-01-15,494,430,640,3041,175.90920009620012,70.08670548651916,0.8704453441295547,1.2955465587044535,6.15587044534413,0.35609149817044555,0.14187592203748808,Positive
0,2021-01-16,673,624,818,4665,233.76356764443662,88.53040943874797,0.9271916790490342,1.2154531946508171,6.931649331352155,0.34734556856528487,0.1315459278436077,Positive
0,2021-01-17,449,493,1099,4814,162.80303745791252,63.75362687139249,1.0979955456570156,2.447661469933185,10.721603563474387,0.3625902838706291,0.14199026029263362,Positive
0,2021-01-18,547,1285,998,6478,203.0301958273209,78.03723306540107,2.3491773308957953,1.8244972577696525,11.842778793418647,0.37117037628395033,0.14266404582340228,Positive
0,2021-01-19,415,697,640,1882,160.01698530371746,40.95922705370029,1.6795180722891567,1.5421686746987953,4.534939759036145,0.3855830971173914,0.09869693265951872,Positive
0,2021-01-20,363,1360,567,3416,146.65729840067343,56.674620302729686,3.746556473829201,1.56198347107438,9.410468319559229,0.40401459614510576,0.15612843058603218,Positive
0,2021-01-21,488,309,419,2841,182.4443410035731,92.49119733648664,0.6331967213114754,0.8586065573770492,5.82172131147541,0.3738613545155187,0.18953114208296448,Positive
0,2021-01-22,383,251,413,2137,139.73126565564067,58.999451833756524,0.6553524804177546,1.0783289817232375,5.579634464751958,0.36483359179018454,0.15404556614557838,Positive
0,2021-01-23,550,542,567,4037,185.93381545614864,73.83947431156811,0.9854545454545455,1.030909090909091,7.34,0.3380614826475432,0.13425358965739648,Positive
0,2021-01-24,1159,1712,1966,11713,421.19902161771273,164.01699776651503,1.4771354616048318,1.6962899050905953,10.106125970664365,0.36341589440699923,0.14151596010915882,Positive
0,2021-01-25,630,819,1015,5368,223.02765838658695,84.61512946378447,1.3,1.6111111111111112,8.52063492063492,0.35401215616918563,0.1343097293075945,Positive
0,2021-01-26,992,835,1093,6507,345.08690918109687,118.74653414351839,0.8417338709677419,1.1018145161290323,6.559475806451613,0.3478698681261055,0.1197041674833856,Positive
0,2021-01-27,1150,968,1064,7698,423.90130257507076,131.18317489521053,0.8417391304347827,0.9252173913043479,6.693913043478261,0.3686098283261482,0.11407232599583532,Positive
0,2021-01-28,1231,778,1522,7951,431.2624890156137,141.1494932698111,0.6320064987814785,1.2363931762794476,6.458976441917141,0.35033508449684325,0.11466246406970845,Positive
0,2021-01-29,803,657,763,4515,250.4479308469308,83.66632865062458,0.8181818181818182,0.950186799501868,5.62266500622665,0.3118903248405116,0.10419219010040418,Neutral
0,2021-01-30,1881,2862,2536,16576,670.1572564944988,242.34373751785068,1.5215311004784688,1.3482190324295587,8.812333864965444,0.356277116690323,0.1288377126623342,Positive
0,2021-01-31,1014,2064,2043,8967,381.11357517020025,157.2323828055624,2.035502958579882,2.014792899408284,8.84319526627219,0.37585165204161747,0.1550615215044995,Positive
0,2021-02-01,1093,1939,1863,9746,396.6439641879278,166.95753497590636,1.7740164684354987,1.7044830741079597,8.916742909423604,0.3628947522304926,0.1527516330978101,Positive
0,2021-02-02,932,1269,2207,8286,315.7406190733869,124.3472962854254,1.361587982832618,2.3680257510729614,8.890557939914164,0.3387774882761662,0.13341984579981273,Positive
